session_id;user_id;item_id;timeframe;eventdate
3168;NA;7771;22547;2016-04-15
3168;NA;62093;622158;2016-04-15
3169;NA;380955;12573;2016-04-15
3169;NA;379837;31590;2016-04-15
3170;NA;32226;920553;2016-04-15
3170;NA;32226;731942;2016-04-15
3170;NA;33050;906345;2016-04-15
3170;NA;33050;924107;2016-04-15
3170;NA;33050;553855;2016-04-15
3170;NA;7726;1097997;2016-04-15
3170;NA;13030;930504;2016-04-15
3170;NA;13030;255149;2016-04-15
3170;NA;58126;68913;2016-04-15
3170;NA;58126;927890;2016-04-15
3170;NA;58126;934694;2016-04-15
3170;NA;58126;417171;2016-04-15
3172;NA;11032;15140;2016-04-15
3172;NA;147999;217874;2016-04-15
3173;NA;30325;9780;2016-04-01
3174;NA;48167;38083;2016-04-01
3175;NA;79312;66189;2016-04-01
3175;NA;8424;172823;2016-04-01
3175;NA;36252;25492;2016-04-01
3176;NA;62092;536266;2016-04-01
3176;NA;9387;525115;2016-04-01
3176;NA;40657;1002949;2016-04-01
3176;NA;40657;969275;2016-04-01
3176;NA;40657;926538;2016-04-01
3176;NA;83809;551423;2016-04-01
3176;NA;22828;475479;2016-04-01
3176;NA;3984;259022;2016-04-01
3176;NA;3984;294130;2016-04-01
3176;NA;55283;1047365;2016-04-01
3176;NA;88887;306342;2016-04-01
3176;NA;88887;239945;2016-04-01
3176;NA;89718;349401;2016-04-01
3176;NA;89718;455947;2016-04-01
3176;NA;89718;6952;2016-04-01
3176;NA;89718;232173;2016-04-01
3176;NA;6233;173334;2016-04-01
3176;NA;13749;53296;2016-04-01
3176;NA;13749;283821;2016-04-01
3176;NA;13749;354701;2016-04-01
3176;NA;13749;440750;2016-04-01
3176;NA;13749;211164;2016-04-01
3176;NA;13918;1111170;2016-04-01
3177;NA;16071;762101;2016-04-01
3177;NA;16071;932132;2016-04-01
3177;NA;31347;576294;2016-04-01
3177;NA;61225;693250;2016-04-01
3177;NA;82729;386203;2016-04-01
3177;NA;40168;677242;2016-04-01
3177;NA;2860;710091;2016-04-01
3177;NA;66130;549345;2016-04-01
3177;NA;88855;946334;2016-04-01
3177;NA;45948;856730;2016-04-01
3177;NA;46000;179728;2016-04-01
3177;NA;46000;254544;2016-04-01
3177;NA;46000;78802;2016-04-01
3177;NA;13069;458892;2016-04-01
3177;NA;175477;1144661;2016-04-01
3177;NA;6909;304044;2016-04-01
3179;NA;30165;522289;2016-03-25
3179;NA;9590;806209;2016-03-25
3180;NA;5351;852288;2016-03-25
3180;NA;5351;7947;2016-03-25
3180;NA;35508;1121495;2016-03-25
3180;NA;14327;129566;2016-03-25
3182;NA;1056;364078;2016-03-25
3182;NA;1056;628510;2016-03-25
3182;NA;1056;24457;2016-03-25
3182;NA;1056;431307;2016-03-25
3182;NA;43326;546578;2016-03-25
3183;NA;5384;240891;2016-03-25
3183;NA;5384;19169;2016-03-25
3184;NA;27312;388685;2016-03-25
3184;NA;2288;58721;2016-03-25
3184;NA;34206;409982;2016-03-25
3185;NA;42419;258903;2016-03-25
3185;NA;42419;30721;2016-03-25
3185;NA;33121;1088794;2016-03-25
3185;NA;6035;1158283;2016-03-25
3185;NA;6035;735514;2016-03-25
3185;NA;69537;985739;2016-03-25
3185;NA;32902;374144;2016-03-25
3185;NA;22900;318347;2016-03-25
3185;NA;35366;171588;2016-03-25
3186;1402;70818;143903;2016-02-25
3186;1402;187635;32403;2016-02-25
3186;1402;64503;243581;2016-02-25
3186;1402;132918;214609;2016-02-25
3187;1403;11652;88098;2016-02-25
3187;1403;13624;859470;2016-02-25
3187;1403;58736;431445;2016-02-25
3187;1403;9110;922844;2016-02-25
3187;1403;31889;460635;2016-02-25
3187;1403;75688;21392;2016-02-25
3188;1404;18381;1024304;2016-02-25
3188;1404;18381;201237;2016-02-25
3188;1404;21372;1165226;2016-02-25
3188;1404;31141;939911;2016-02-25
3188;1404;11776;581983;2016-02-25
3188;1404;133341;334450;2016-02-25
3189;1405;46660;77006;2016-02-25
3189;1405;69013;69907;2016-02-25
3189;1405;69013;149109;2016-02-25
3189;1405;178819;52744;2016-02-25
3189;1405;69141;56286;2016-02-25
3190;1406;12962;327047;2016-02-25
3190;1406;12962;7338;2016-02-25
3191;1407;71912;24339;2016-02-25
3191;1407;71912;117469;2016-02-25
3191;1407;8733;80687;2016-02-25
3191;1407;10158;634577;2016-02-25
3191;1407;232854;593996;2016-02-25
3191;1407;29932;760222;2016-02-25
3192;1408;7225;14733;2016-02-25
3193;1409;64359;168715;2016-02-25
3193;1409;119966;1089011;2016-02-25
3193;1409;119966;1115999;2016-02-25
3193;1409;90273;31991;2016-02-25
3194;1410;737;8374;2016-02-25
3194;1410;235029;116037;2016-02-25
3195;1411;43670;16005;2016-02-25
3196;1412;238107;211061;2016-01-26
3196;1412;210221;449812;2016-01-26
3196;1412;267428;389831;2016-01-26
3196;1412;44570;440777;2016-01-26
3196;1412;189296;356693;2016-01-26
3196;1412;56638;11942;2016-01-26
3196;1412;461552;254731;2016-01-26
3196;1412;130658;124230;2016-01-26
3196;1412;5310;496422;2016-01-26
3200;1415;54901;35570;2016-02-24
3200;1415;707;15743;2016-02-24
3201;1416;102091;13436;2016-02-24
3202;1417;10674;78330;2016-02-24
3202;1417;33043;35754;2016-02-24
3203;1418;6249;19802;2016-02-24
3206;1420;8719;25180;2016-02-24
3206;1420;57717;1084726;2016-02-24
3208;NA;99239;15740;2016-04-01
3209;NA;32417;15659;2016-04-01
3209;NA;17624;38851;2016-04-01
3209;NA;181332;83470;2016-04-01
3209;NA;173101;158866;2016-04-01
3209;NA;173101;333649;2016-04-01
3209;NA;18846;324855;2016-04-01
3209;NA;67743;163026;2016-04-01
3209;NA;67743;347748;2016-04-01
3209;NA;67743;114628;2016-04-01
3210;NA;32138;30521;2016-04-01
3210;NA;63620;10358;2016-04-01
3210;NA;32769;44446;2016-04-01
3210;NA;5285;67257;2016-04-01
3211;NA;30276;97560;2016-04-01
3211;NA;40616;300096;2016-04-01
3211;NA;175622;263761;2016-04-01
3211;NA;175622;621369;2016-04-01
3213;NA;45847;766189;2016-04-01
3213;NA;45847;1006100;2016-04-01
3213;NA;12422;842985;2016-04-01
3213;NA;12422;687929;2016-04-01
3213;NA;12422;1075976;2016-04-01
3213;NA;80699;835689;2016-04-01
3213;NA;80699;908739;2016-04-01
3213;NA;80699;135874;2016-04-01
3213;NA;80699;827264;2016-04-01
3213;NA;80699;603492;2016-04-01
3213;NA;124308;560421;2016-04-01
3213;NA;124308;801447;2016-04-01
3213;NA;124308;742792;2016-04-01
3213;NA;124308;168656;2016-04-01
3213;NA;194871;1138269;2016-04-01
3213;NA;186461;1188408;2016-04-01
3213;NA;445735;934241;2016-04-01
3213;NA;450014;962702;2016-04-01
3214;NA;46465;22716;2016-03-31
3215;NA;14320;21183;2016-04-01
3216;1421;108582;69107;2016-01-27
3216;1421;214949;30512;2016-01-27
3216;1421;132400;59403;2016-01-27
3217;NA;68560;15075;2016-04-02
3218;NA;10954;18214;2016-03-18
3220;NA;6074;350024;2016-03-18
3220;NA;47310;6808;2016-03-18
3221;NA;54421;111397;2016-03-18
3221;NA;45852;23954;2016-03-18
3221;NA;47090;63963;2016-03-18
3223;NA;30895;34919;2016-03-18
3224;NA;66675;466074;2016-03-18
3224;NA;5031;33014;2016-03-18
3224;NA;5031;271944;2016-03-18
3224;NA;5031;42322;2016-03-18
3224;NA;5031;46104;2016-03-18
3224;NA;5031;40129;2016-03-18
3224;NA;5031;226434;2016-03-18
3224;NA;5031;281249;2016-03-18
3224;NA;5031;53658;2016-03-18
3224;NA;5031;7288;2016-03-18
3225;NA;169438;726892;2016-04-01
3225;NA;160834;576795;2016-04-01
3225;NA;403562;95963;2016-04-01
3226;NA;8887;12759;2016-04-01
3228;NA;12136;28119;2016-04-01
3230;NA;35980;613341;2016-04-01
3230;NA;6078;22636;2016-04-01
3230;NA;6078;188308;2016-04-01
3230;NA;6078;578574;2016-04-01
3230;NA;90248;457551;2016-04-01
3230;NA;90248;536656;2016-04-01
3230;NA;13931;512950;2016-04-01
3230;NA;47296;126475;2016-04-01
3231;NA;1285;444335;2016-04-01
3231;NA;1285;8930;2016-04-01
3231;NA;1285;377979;2016-04-01
3231;NA;91856;148428;2016-04-01
3231;NA;7917;218414;2016-04-01
3231;NA;7923;326925;2016-04-01
3231;NA;173450;94538;2016-04-01
3233;NA;20080;80329;2016-04-01
3234;NA;8991;75661;2016-04-01
3234;NA;35097;86892;2016-04-01
3234;NA;6322;338269;2016-04-01
3234;NA;384818;321572;2016-04-01
3234;NA;19703;392359;2016-04-01
3234;NA;175656;14564;2016-04-01
3234;NA;25189;416863;2016-04-01
3234;NA;25189;438803;2016-04-01
3234;NA;387507;454677;2016-04-01
3234;NA;396786;150520;2016-04-01
3234;NA;203278;240397;2016-04-01
3234;NA;203278;482177;2016-04-01
3234;NA;392309;261903;2016-04-01
3234;NA;203286;280807;2016-04-01
3234;NA;434350;289909;2016-04-01
3235;NA;12233;553809;2016-04-01
3235;NA;12233;107675;2016-04-01
3235;NA;48286;512475;2016-04-01
3235;NA;48286;595179;2016-04-01
3235;NA;364;13470;2016-04-01
3235;NA;31628;489272;2016-04-01
3235;NA;35074;610283;2016-04-01
3236;NA;34157;330562;2016-04-01
3236;NA;34157;33513;2016-04-01
3236;NA;34157;139131;2016-04-01
3236;NA;6005;286446;2016-04-01
3237;NA;7771;253862;2016-04-01
3237;NA;7771;12203;2016-04-01
3238;NA;79343;80910;2016-04-01
3239;NA;25007;96913;2016-04-01
3239;NA;25007;9567;2016-04-01
3240;NA;52870;28394;2016-04-01
3241;NA;36256;43664;2016-04-01
3241;NA;71672;11463;2016-04-01
3241;NA;14315;65272;2016-04-01
3241;NA;14347;130165;2016-04-01
3241;NA;14347;359370;2016-04-01
3242;NA;41905;78107;2016-03-20
3243;NA;45153;536575;2016-03-20
3243;NA;5140;24525;2016-03-20
3243;NA;5140;237142;2016-03-20
3243;NA;35249;638071;2016-03-20
3243;NA;5455;401167;2016-03-20
3243;NA;13381;174992;2016-03-20
3243;NA;128543;611348;2016-03-20
3243;NA;5897;127955;2016-03-20
3243;NA;128723;162820;2016-03-20
3243;NA;126391;571615;2016-03-20
3243;NA;7299;59023;2016-03-20
3243;NA;90752;83643;2016-03-20
3243;NA;131622;201637;2016-03-20
3244;NA;32129;280252;2016-03-20
3244;NA;32129;26691;2016-03-20
3244;NA;32129;195731;2016-03-20
3244;NA;32129;341219;2016-03-20
3244;NA;32129;344058;2016-03-20
3244;NA;32129;312567;2016-03-20
3244;NA;32129;342237;2016-03-20
3245;1422;46805;136883;2016-03-20
3245;1422;46805;32781;2016-03-20
3247;NA;187741;17478;2016-04-01
3248;NA;39477;182594;2016-04-01
3248;NA;31968;565631;2016-04-01
3248;NA;31968;413569;2016-04-01
3248;NA;27312;37527;2016-04-01
3248;NA;27312;128115;2016-04-01
3248;NA;2288;41190;2016-04-01
3248;NA;2382;1012237;2016-04-01
3248;NA;2382;533385;2016-04-01
3248;NA;3479;360212;2016-04-01
3248;NA;33861;518221;2016-04-01
3248;NA;34206;127823;2016-04-01
3249;NA;4409;3638;2016-04-01
3250;NA;28006;194286;2016-04-01
3250;NA;33461;103306;2016-04-01
3250;NA;33462;22374;2016-04-01
3251;NA;86123;23203;2016-04-01
3254;NA;13514;208642;2016-04-01
3254;NA;23836;108586;2016-04-01
3254;NA;4409;570684;2016-04-01
3255;NA;36486;277064;2016-04-01
3257;NA;30572;12256;2016-04-01
3258;NA;3650;22025;2016-04-01
3258;NA;3650;86555;2016-04-01
3259;NA;915;35697;2016-04-01
3259;NA;61771;18327;2016-04-01
3260;NA;51096;106337;2016-04-01
3260;NA;42779;24639;2016-04-01
3261;NA;176017;26389;2016-04-01
3261;NA;176017;251289;2016-04-01
3261;NA;176018;63421;2016-04-01
3262;NA;35324;417687;2016-03-18
3262;NA;5452;126684;2016-03-18
3262;NA;13729;10995;2016-03-18
3263;1423;53746;24999;2016-02-24
3264;1424;41321;31774;2016-02-24
3267;1427;4565;7892;2016-02-24
3269;1430;192;45016;2016-02-24
3269;1430;30444;13466;2016-02-24
3269;1430;48772;121685;2016-02-24
3269;1430;30859;277875;2016-02-24
3269;1430;30859;192447;2016-02-24
3269;1430;30859;362837;2016-02-24
3269;1430;155084;1088424;2016-02-24
3269;1430;18498;34048;2016-02-24
3269;1430;14008;1150461;2016-02-24
3270;1431;2021;13917;2016-02-24
3270;1431;2021;36473;2016-02-24
3270;1431;10721;31597;2016-02-24
3270;1431;130151;1100391;2016-02-24
3270;1431;130151;1180092;2016-02-24
3270;1431;120548;859046;2016-02-24
3270;1431;120548;1181648;2016-02-24
3271;1432;91469;434040;2016-02-24
3271;1432;20670;49053;2016-02-24
3271;1432;20670;176130;2016-02-24
3271;1432;20670;255919;2016-02-24
3271;1432;20670;297575;2016-02-24
3271;1432;108206;325696;2016-02-24
3271;1432;59064;953039;2016-02-24
3271;1432;108208;383527;2016-02-24
3271;1432;108208;457163;2016-02-24
3271;1432;134152;17125;2016-02-24
3271;1432;134152;291197;2016-02-24
3271;1432;134152;184868;2016-02-24
3271;1432;134152;152876;2016-02-24
3274;1435;64697;428622;2016-02-18
3274;1435;77531;1178675;2016-02-18
3274;1435;7537;473151;2016-02-18
3274;1435;81752;497806;2016-02-18
3274;1435;100118;372646;2016-02-18
3274;1435;11740;1099167;2016-02-18
3274;1435;35299;1112696;2016-02-18
3276;NA;8644;14288;2016-04-02
3276;NA;36354;203524;2016-04-02
3276;NA;36553;354388;2016-04-02
3277;NA;34558;55647;2016-04-02
3277;NA;2831;315077;2016-04-02
3278;NA;2797;42006;2016-04-02
3279;NA;16767;47991;2016-05-22
3279;NA;7481;102125;2016-05-22
3280;NA;3726;20255;2016-05-22
3282;1437;43642;220220;2016-01-28
3282;1437;3892;9382;2016-01-28
3282;1437;400886;161078;2016-01-28
3282;1437;29439;69425;2016-01-28
3282;1437;194704;44402;2016-01-28
3283;1438;12962;12889;2016-01-26
3283;1438;57917;41424;2016-01-26
3284;1439;49585;11346;2016-01-26
3286;NA;40639;79037;2016-03-18
3286;NA;40639;6493;2016-03-18
3287;NA;157396;22160;2016-04-01
3289;1441;172901;89568;2016-01-26
3289;1441;172901;174841;2016-01-26
3289;1441;172901;119930;2016-01-26
3289;1441;90542;30612;2016-01-26
3289;1441;83748;333282;2016-01-26
3289;1441;272417;518807;2016-01-26
3289;1441;44295;134726;2016-01-26
3289;1441;90056;399766;2016-01-26
3289;1441;136134;105373;2016-01-26
3290;NA;8308;32107;2016-03-20
3290;NA;8308;15666;2016-03-20
3290;NA;52864;258298;2016-03-20
3291;1442;39687;19710;2016-02-24
3292;1443;768;11866;2016-01-26
3293;1444;403;27709;2016-01-26
3293;1444;28580;563828;2016-01-26
3294;1445;32037;12519;2016-01-26
3294;1445;11374;56994;2016-01-26
3295;NA;2062;196090;2016-04-01
3295;NA;17766;154917;2016-04-01
3295;NA;4913;28760;2016-04-01
3298;NA;81684;104303;2016-03-18
3298;NA;898;521843;2016-03-18
3298;NA;111663;721241;2016-03-18
3299;NA;8644;14918;2016-03-18
3300;NA;12996;379909;2016-03-18
3300;NA;3337;547625;2016-03-18
3300;NA;3337;308500;2016-03-18
3300;NA;57473;14789;2016-03-18
3300;NA;12839;215075;2016-03-18
3301;NA;10674;228392;2016-03-18
3301;NA;9654;17892;2016-03-18
3301;NA;43851;246739;2016-03-18
3301;NA;45448;169091;2016-03-18
3301;NA;79582;83061;2016-03-18
3302;NA;6414;758289;2016-03-18
3302;NA;16461;360703;2016-03-18
3302;NA;62092;374169;2016-03-18
3302;NA;1914;16219;2016-03-18
3302;NA;1914;299964;2016-03-18
3302;NA;1914;562078;2016-03-18
3302;NA;31887;699050;2016-03-18
3302;NA;31913;339843;2016-03-18
3302;NA;3655;637364;2016-03-18
3302;NA;3976;506867;2016-03-18
3302;NA;3984;408450;2016-03-18
3302;NA;57925;463737;2016-03-18
3302;NA;6233;257688;2016-03-18
3302;NA;6233;539835;2016-03-18
3302;NA;13749;221673;2016-03-18
3303;NA;57465;399357;2016-03-18
3303;NA;57465;326016;2016-03-18
3303;NA;79064;441405;2016-03-18
3303;NA;79064;244115;2016-03-18
3303;NA;6078;152657;2016-03-18
3303;NA;6080;113677;2016-03-18
3303;NA;13663;195313;2016-03-18
3303;NA;128856;350254;2016-03-18
3303;NA;69167;57575;2016-03-18
3304;NA;8848;113754;2016-03-18
3304;NA;3719;23612;2016-03-18
3305;NA;14001;26716;2016-03-18
3306;1447;9338;58508;2016-01-26
3307;NA;74011;30233;2016-03-18
3308;NA;58062;7426;2016-03-18
3309;NA;13315;40510;2016-05-21
3310;NA;87342;18735;2016-05-21
3312;NA;83068;12411;2016-05-21
3312;NA;9012;152364;2016-05-21
3312;NA;63728;101608;2016-05-21
3312;NA;63728;36975;2016-05-21
3312;NA;10779;116538;2016-05-21
3312;NA;12726;53756;2016-05-21
3314;NA;125690;133920;2016-03-18
3314;NA;45579;126279;2016-03-18
3314;NA;4752;38435;2016-03-18
3314;NA;46586;143825;2016-03-18
3316;NA;1407;22261;2016-03-18
3317;NA;36083;920103;2016-03-18
3317;NA;36083;963716;2016-03-18
3317;NA;90248;906006;2016-03-18
3317;NA;13931;1019446;2016-03-18
3317;NA;13931;868196;2016-03-18
3317;NA;13931;1085357;2016-03-18
3317;NA;36411;1109243;2016-03-18
3317;NA;14280;1145096;2016-03-18
3319;NA;2670;17617;2016-03-18
3319;NA;2670;57671;2016-03-18
3319;NA;10202;549016;2016-03-18
3319;NA;54365;709366;2016-03-18
3319;NA;23370;898066;2016-03-18
3319;NA;23370;240737;2016-03-18
3319;NA;34232;643052;2016-03-18
3319;NA;13512;186716;2016-03-18
3320;NA;35311;20784;2016-03-18
3320;NA;5413;95970;2016-03-18
3320;NA;5450;35679;2016-03-18
3321;NA;3676;16359;2016-03-18
3322;NA;32197;30203;2016-03-18
3323;1449;217065;159225;2016-01-26
3323;1449;182524;68197;2016-01-26
3323;1449;98373;87162;2016-01-26
3323;1449;198177;50313;2016-01-26
3323;1449;276939;66189;2016-01-26
3323;1449;283709;63398;2016-01-26
3323;1449;320064;77166;2016-01-26
3323;1449;220875;79196;2016-01-26
3323;1449;301351;82208;2016-01-26
3323;1449;148962;11631;2016-01-26
3324;1450;49112;1122170;2016-01-27
3324;1450;34059;704898;2016-01-27
3324;1450;6179;38214;2016-01-27
3324;1450;36366;469886;2016-01-27
3324;1450;25406;1032552;2016-01-27
3324;1450;232958;558676;2016-01-27
3325;1451;3058;1169604;2016-01-27
3325;1451;465;527877;2016-01-27
3325;1451;30688;478031;2016-01-27
3325;1451;2159;1002111;2016-01-27
3325;1451;10249;748310;2016-01-27
3325;1451;10249;944974;2016-01-27
3325;1451;10249;815325;2016-01-27
3325;1451;174966;465713;2016-01-27
3326;NA;59679;14609;2016-03-18
3326;NA;129963;189397;2016-03-18
3326;NA;129963;360226;2016-03-18
3327;NA;46770;22621;2016-03-18
3329;NA;8644;13975;2016-03-18
3330;NA;11419;149854;2016-03-18
3332;NA;48580;241702;2016-05-21
3332;NA;1178;32820;2016-05-21
3332;NA;1178;180984;2016-05-21
3332;NA;8644;74063;2016-05-21
3332;NA;8644;18937;2016-05-21
3332;NA;8644;211402;2016-05-21
3333;NA;4161;88540;2016-05-21
3333;NA;88667;40165;2016-05-21
3333;NA;32742;21568;2016-05-21
3333;NA;129047;186052;2016-05-21
3334;NA;174282;556038;2016-05-21
3334;NA;33519;12311;2016-05-21
3334;NA;33519;39135;2016-05-21
3336;NA;42357;497418;2016-05-21
3336;NA;42357;28707;2016-05-21
3336;NA;246593;852552;2016-05-21
3336;NA;246593;757473;2016-05-21
3336;NA;246593;375452;2016-05-21
3336;NA;246593;513892;2016-05-21
3336;NA;72482;763222;2016-05-21
3336;NA;90515;721605;2016-05-21
3337;NA;57465;258428;2016-05-21
3337;NA;69167;84429;2016-05-21
3337;NA;131616;13410;2016-05-21
3339;NA;36331;25725;2016-05-21
3339;NA;128746;61369;2016-05-21
3339;NA;128746;86369;2016-05-21
3342;NA;198295;47415;2016-05-21
3343;NA;8141;25575;2016-05-21
3343;NA;21101;404380;2016-05-21
3343;NA;21101;442587;2016-05-21
3343;NA;195005;269953;2016-05-21
3343;NA;387650;566592;2016-05-21
3343;NA;397269;627330;2016-05-21
3343;NA;397269;891223;2016-05-21
3343;NA;397269;832337;2016-05-21
3343;NA;377942;138079;2016-05-21
3344;NA;81531;78792;2016-05-21
3344;NA;81531;162155;2016-05-21
3344;NA;81531;841377;2016-05-21
3344;NA;81531;152196;2016-05-21
3344;NA;81531;127877;2016-05-21
3344;NA;30999;750936;2016-05-21
3344;NA;2549;973242;2016-05-21
3344;NA;10152;802898;2016-05-21
3344;NA;10152;41236;2016-05-21
3344;NA;22588;937838;2016-05-21
3344;NA;133105;1016873;2016-05-21
3344;NA;376000;283461;2016-05-21
3344;NA;376000;893902;2016-05-21
3344;NA;376000;646959;2016-05-21
3344;NA;392785;1181566;2016-05-21
3345;NA;15009;17791;2016-05-21
3345;NA;112126;239364;2016-05-21
3346;NA;4099;958254;2016-05-21
3346;NA;4099;836903;2016-05-21
3346;NA;14758;40322;2016-05-21
3346;NA;58542;177317;2016-05-21
3346;NA;378508;763181;2016-05-21
3347;NA;5417;15948;2016-03-18
3348;NA;49272;332822;2016-03-18
3348;NA;60484;298021;2016-03-18
3348;NA;33914;35171;2016-03-18
3348;NA;34952;242448;2016-03-18
3349;NA;1056;43213;2016-03-18
3349;NA;4787;19162;2016-03-18
3349;NA;4787;9812;2016-03-18
3349;NA;4787;31784;2016-03-18
3350;NA;7582;695133;2016-05-20
3350;NA;3131;805191;2016-05-20
3350;NA;117789;780593;2016-05-20
3350;NA;197009;300650;2016-05-20
3350;NA;208552;260181;2016-05-20
3350;NA;210428;94507;2016-05-20
3350;NA;270530;101025;2016-05-20
3350;NA;195721;105634;2016-05-20
3350;NA;136080;9672;2016-05-20
3350;NA;47507;715549;2016-05-20
3350;NA;392269;269691;2016-05-20
3352;NA;39553;264262;2016-05-21
3352;NA;163558;161751;2016-05-21
3353;NA;10718;89940;2016-05-21
3353;NA;47249;216401;2016-05-21
3353;NA;20521;9152;2016-05-21
3353;NA;59602;185856;2016-05-21
3353;NA;47773;157292;2016-05-21
3355;NA;55914;53135;2016-05-22
3357;NA;31992;264122;2016-05-22
3357;NA;31992;131227;2016-05-22
3357;NA;31992;21986;2016-05-22
3358;NA;32464;32853;2016-05-21
3359;NA;58464;14284;2016-05-21
3361;NA;36474;7894;2016-05-21
3363;1454;4076;14483;2016-03-01
3363;1454;6297;48226;2016-03-01
3363;1454;25369;60278;2016-03-01
3366;1457;32059;54963;2016-03-01
3368;1459;39687;25530;2016-03-01
3369;1460;80023;504127;2016-03-01
3369;1460;107989;762372;2016-03-01
3369;1460;107989;836824;2016-03-01
3369;1460;92465;661412;2016-03-01
3369;1460;30569;693372;2016-03-01
3369;1460;30641;877030;2016-03-01
3369;1460;173994;778162;2016-03-01
3369;1460;199906;720739;2016-03-01
3369;1460;87060;84755;2016-03-01
3369;1460;13790;367197;2016-03-01
3369;1460;90306;5097;2016-03-01
3370;1461;8985;3748;2016-03-01
3370;1461;8985;39179;2016-03-01
3371;1462;74887;37761;2016-03-01
3372;1463;35980;7938;2016-03-01
3373;1464;48167;854882;2016-03-01
3373;1464;31313;9566;2016-03-01
3373;1464;9260;248109;2016-03-01
3378;NA;72928;32396;2016-05-12
3379;NA;9654;1176542;2016-05-12
3379;NA;2750;1114282;2016-05-12
3379;NA;101139;1132392;2016-05-12
3379;NA;173670;1098761;2016-05-12
3380;NA;7304;11432;2016-05-12
3381;1469;23429;21913;2016-03-01
3381;1469;23429;152328;2016-03-01
3383;1471;6462;12553;2016-03-01
3384;1472;53349;88174;2016-03-01
3384;1472;53349;190508;2016-03-01
3385;1473;48156;293497;2016-03-01
3385;1473;102587;311823;2016-03-01
3385;1473;122345;771280;2016-03-01
3385;1473;122345;774712;2016-03-01
3385;1473;19897;543490;2016-03-01
3386;1474;14771;11406;2016-03-01
3387;1475;11664;10938;2016-03-01
3389;1477;123425;6394;2016-03-01
3391;NA;5045;38773;2016-05-26
3391;NA;58636;7824;2016-05-26
3391;NA;176017;17502;2016-05-26
3392;NA;81531;103125;2016-05-26
3392;NA;22587;47662;2016-05-26
3393;NA;90497;188412;2016-05-26
3393;NA;90497;459255;2016-05-26
3393;NA;90497;73847;2016-05-26
3393;NA;90497;480802;2016-05-26
3393;NA;90497;279536;2016-05-26
3393;NA;90497;483404;2016-05-26
3393;NA;169708;15327;2016-05-26
3394;NA;783;11163;2016-05-26
3395;NA;90306;22963;2016-05-26
3397;NA;49272;871861;2016-05-27
3397;NA;30895;12004;2016-05-27
3397;NA;82842;61503;2016-05-27
3397;NA;82842;34387;2016-05-27
3397;NA;82842;81996;2016-05-27
3397;NA;8144;963429;2016-05-27
3397;NA;9792;256492;2016-05-27
3397;NA;68394;1141134;2016-05-27
3398;NA;4037;2965;2016-05-27
3399;NA;87342;291803;2016-05-27
3399;NA;26149;553593;2016-05-27
3399;NA;129665;78691;2016-05-27
3399;NA;32206;250622;2016-05-27
3399;NA;32206;495697;2016-05-27
3399;NA;41116;197112;2016-05-27
3399;NA;63066;815437;2016-05-27
3399;NA;5213;14612;2016-05-27
3399;NA;128917;169100;2016-05-27
3399;NA;129013;604824;2016-05-27
3400;NA;12096;46453;2016-05-27
3400;NA;79278;15662;2016-05-27
3401;NA;36881;294679;2016-05-27
3403;1480;47038;13574;2016-03-01
3405;1482;30444;15184;2016-03-01
3406;1483;79141;16706;2016-03-01
3408;1485;32320;172938;2016-03-01
3408;1485;32320;160753;2016-03-01
3408;1485;1186;12839;2016-03-01
3408;1485;73628;30227;2016-03-01
3411;1488;116623;13993;2016-03-01
3412;1489;8404;21376;2016-03-01
3412;1489;64206;958362;2016-03-01
3413;1490;37375;20346;2016-03-01
3414;1491;9295;13402;2016-03-01
3414;1491;1926;329576;2016-03-01
3415;1492;16382;15805;2016-03-01
3417;1494;24546;12847;2016-03-01
3419;1496;10028;14416;2016-03-01
3419;1496;2539;544679;2016-03-01
3419;1496;2539;602898;2016-03-01
3419;1496;55342;47833;2016-03-01
3419;1496;55342;145146;2016-03-01
3419;1496;46736;599591;2016-03-01
3419;1496;46736;572009;2016-03-01
3420;1497;30450;60215;2016-03-02
3420;1497;70485;40278;2016-03-02
3421;1498;13398;29710;2016-03-02
3422;1499;15225;21933;2016-03-02
3423;1500;364;435711;2016-03-01
3423;1500;10349;822437;2016-03-01
3423;1500;17638;86400;2016-03-01
3423;1500;17638;67906;2016-03-01
3423;1500;17638;333454;2016-03-01
3423;1500;17638;476869;2016-03-01
3423;1500;190039;944902;2016-03-01
3423;1500;190039;526078;2016-03-01
3423;1500;190039;736519;2016-03-01
3425;1502;4523;440426;2016-03-02
3425;1502;4523;406264;2016-03-02
3425;1502;12315;419540;2016-03-02
3425;1502;6403;731751;2016-03-02
3425;1502;90884;111347;2016-03-02
3425;1502;80540;576038;2016-03-02
3425;1502;70798;261162;2016-03-02
3425;1502;94496;520572;2016-03-02
3425;1502;9532;193584;2016-03-02
3425;1502;16766;37135;2016-03-02
3425;1502;41874;314084;2016-03-02
3425;1502;78666;22354;2016-03-02
3425;1502;57802;231240;2016-03-02
3425;1502;36084;841374;2016-03-02
3425;1502;36685;134712;2016-03-02
3425;1502;36685;52044;2016-03-02
3425;1502;6850;141147;2016-03-02
3425;1502;79881;663082;2016-03-02
3426;1503;130806;21734;2016-03-01
3428;1505;87061;36659;2016-03-01
3429;1506;4006;25172;2016-03-01
3430;1507;32026;23247;2016-03-01
3430;1507;379179;37015;2016-03-01
3430;1507;179932;49760;2016-03-01
3431;1508;3591;178426;2016-03-01
